품목일련번호,품목명,업소일련번호,업소명,성상,큰제품이미지,표시앞,표시뒤,의약품제형,색상앞,색상뒤,분할선앞,분할선뒤,크기장축,크기단축,크기두께,이미지생성일자(약학정보원),분류번호,분류명,전문일반구분,품목허가일자,제형코드명,표기내용앞,표기내용뒤,표기이미지앞,표기이미지뒤,표기코드앞,표기코드뒤,변경일자,사업자번호,품목영문명,보험코드,표준코드
201707295,알리스핀정10밀리그램(에피나스틴염산염),19580012,하나제약(주),흰색또는미황색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OoAc19nr-_,HN,E,원형,하양,-,-,-,6.6,6.6,3.3,20180119,1490,기타의알레르기용약,전문의약품,20170928,필름코팅정,-,-,-,-,-,-,20230808,1248137632,AlispineTab.10mg,657806090,8806578060901|8806578060918|8806578060925
201706691,네오콜캡슐,19570019,한국신텍스제약(주),암갈색의분말이든상부적갈색하부미황색의경질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151672206274500105,NY51NY51,-,장방형,갈색,노랑,-,-,21.37,6.85,7.27,20180119,1140,해열.진통.소염제,일반의약품,20170821,경질캡슐제|산제,-,-,-,-,-,-,20251110,6138163381,NeocolCap.,-,8806230049206|8806230049213
201309541,네오코정,19570019,한국신텍스제약(주),청색의장방형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PgA5yKC1wJ,NY1,-,장방형,파랑,-,-,-,18.2,7.5,5.8,20180119,1140,해열.진통.소염제,일반의약품,20131001,필름코팅정,-,-,-,-,-,-,-,6138163381,NeocoTab.,-,8806230033502|8806230033519
201706530,다리아정,19570019,한국신텍스제약(주),황색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151672206274500117,KY1,-,원형,분홍,-,-,-,9.8,9.8,5.1,20180119,2370,정장제,일반의약품,20170810,필름코팅정,-,-,-,-,-,-,20220420,6138163381,DariaTab.,-,8806230049107|8806230049114|8806230049121
201800937,글리아트정(콜린알포세레이트),19850002,(주)테라젠이텍스,담황색의달걀형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152474852032900060,ETX,N분할선4,타원형,노랑,-,-,-,15.9,8.8,6,20180425,1190,기타의중추신경용약,전문의약품,20180226,필름코팅정,-,-,-,-,-,-,20240520,1348545665,GliartTab.,698503800,8806985038005|8806985038012
201705158,유로바스정75mg(나프토피딜),19550015,(주)동구바이오제약,황백색~담황색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150108271437100128,DKC,75,원형,하양,-,-,-,9.6,9.6,4.7,20170719,2590,기타의비뇨생식기관및항문용약,전문의약품,20170630,나정,-,-,-,-,-,-,20210607,1248533615,UrovasTab75mg(Naftopidil),657307110,8806573071100|8806573071117|8806573071124
201702793,센테라이트정(센텔라정량추출물),19540008,(주)대웅제약,연두색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150108271437100146,D.W,S,원형,연두,-,-,-,8.6,8.6,4.12,20170719,4900,기타의조직세포의기능용의약품,일반의약품,20170531,필름코팅정,-,-,-,-,-,-,-,1248601143,CentelightTab,-,8806416064108|8806416064115|8806416064122|8806416064139
201700293,마그온연질캡슐,19540008,(주)대웅제약,회백색의유상물질(기름상태물질)이들어있는적갈색의장방형연질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150108271437100164,마그온,-,장방형,갈색,-,-,-,25.25,8.2,8.2,20170719,3160,혼합비타민제(비타민AD혼합제제를제외),일반의약품,20170116,연질캡슐제|현탁상,-,-,-,-,-,-,20170214,1248601143,MagonSoftCap,-,8806416063408|8806416063415|8806416063422
201109295,리카뉴로캡슐150mg(프레가발린),19580008,대원제약(주),흰색내지연한노란색을띄는분말이든상부흰색|하부흰색의경질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150108271437100176,DWPPGN150,-,장방형,하양,하양,-,-,17.6,6.07,6.35,20170719,1190,기타의중추신경용약,전문의약품,20111031,경질캡슐제|산제,-,-,-,-,-,-,20250318,2078136336,LicaneuroCap.150mg,671805170,8806718051707|8806718051714
201109294,리카뉴로캡슐75mg(프레가발린),19580008,대원제약(주),흰색내지연한노란색을띄는분말이든상부적갈색|하부흰색의경질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150108271437100182,DWPPGN75,-,장방형,갈색,하양,-,-,14.2,5.05,5.32,20170719,1190,기타의중추신경용약,전문의약품,20111031,경질캡슐제|산제,-,-,-,-,-,-,20250318,2078136336,LicaneuroCap.75mg,671805160,8806718051608|8806718051615
201600515,프로투스정(레보드로프로피진),19850002,(주)테라젠이텍스,흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150056454771100059,ET,R1,원형,하양,-,-,-,9.04,9.04,4.08,20170719,2220,진해거담제,전문의약품,20160126,나정,-,-,-,-,-,-,20240628,1348545665,ProtusTab.,698503330,8806985033307|8806985033314|8806985033321
201702206,발사르반정80mg(발사르탄),19860001,한국휴텍스제약(주),분홍색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUciVj,H분할선T,V,원형,분홍,-,-,-,8.14,8.14,3.42,20170719,2140,혈압강하제,전문의약품,20170428,필름코팅정,-,-,-,-,-,-,20260212,1128122382,ValsarvanTab.,649103470,8806491034706|8806491034713|8806491034720
201702205,발사르반정160mg(발사르탄),19860001,한국휴텍스제약(주),회색빛을띠는오렌지색의타원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUciV6,H분할선T,V16,타원형,주황,-,-,-,14.17,5.63,4.83,20170719,2140,혈압강하제,전문의약품,20170428,필름코팅정,-,-,-,-,-,-,20260212,1128122382,ValsarvanTab.,649103440,8806491034409|8806491034416|8806491034423
201501475,솔레나신정10밀리그램(솔리페나신숙신산염),19570012,(주)비보존제약,밝은분홍색원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150108363896700090,IN,10,원형,분홍,-,-,-,7.1,7.1,3.9,20170719,2590,기타의비뇨생식기관및항문용약,전문의약품,20150320,필름코팅정,-,-,-,-,-,-,20190905,1248199564,SOLENACINTAB.10mg,658202730,8806582027303|8806582027310|8806582027327|8806582027334
201501474,솔레나신정5밀리그램(솔리페나신숙신산염),19570012,(주)비보존제약,밝은노란색원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150108363896700096,IN,5,원형,노랑,-,-,-,6.6,6.6,3.5,20170719,2590,기타의비뇨생식기관및항문용약,전문의약품,20150320,필름코팅정,-,-,-,-,-,-,20190905,1248199564,SOLENACINTAB.5mg,658202720,8806582027204|8806582027211|8806582027228|8806582027235
201702624,비야플루캡슐75밀리그램(오셀타미비르인산염),19760002,경동제약(주),흰색또는연한노란색의가루가든상부연한노란색|하부회색의경질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150108363896700120,경동BF75,-,장방형,노랑,회색,-,-,12.6,6,6.25,20170719,6290,기타의화학요법제,전문의약품,20170529,경질캡슐제|산제,-,-,-,-,-,-,20240903,1248135518,ByafluCap.75mg,648103920,8806481039209|8806481039216
201702259,메디롤정4mg(글리메피리드),19680005,삼익제약(주),담청색의장방형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2N2RQumEh,마크분할선K,M분할선4,기타,파랑,-,-,-,10.1,5.1,3,20170719,3960,당뇨병용제,전문의약품,20170428,나정,111|III|三|≡|삼,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938661567700130,-,r0440,-,20191030,1228113217,MedirollTab.4mg,644003850,8806440038502|8806440038519|8806440038526
201603533,넬슨프레가발린캡슐150mg(프레가발린),19970003,한국넬슨제약(주),흰색또는연한노란색을띄는흰색의분말이든상하부흰색의경질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150108368273200022,UKP2PRN150,-,장방형,하양,하양,-,-,17.59,5.72,6.11,20170719,1190,기타의중추신경용약,전문의약품,20160616,경질캡슐제|산제,-,-,-,-,-,-,20250318,3038111410,NelsonPregabalinCap.150mg,665506870,8806567023405|8806567023412|8806567023429|8806655068707|8806655068714|8806655068721
201603532,넬슨프레가발린캡슐75mg(프레가발린),19970003,한국넬슨제약(주),흰색또는연한노란색을띄는흰색의분말이든상부적갈색|하부흰색의경질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150108368273200028,UKP2PRN75,-,장방형,갈색,하양,-,-,13.9,5.08,4.61,20170719,1190,기타의중추신경용약,전문의약품,20160616,경질캡슐제|산제,-,-,-,-,-,-,20250318,3038111410,NelsonPregabalinCap.75mg,665506830,8806567023504|8806567023511|8806567023528|8806655068301|8806655068318|8806655068325
200500873,클로델정75밀리그램(클로피도그렐황산수소염),19620008,영진약품(주),분홍색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150099299009800075,YJ,75,원형,분홍,-,-,-,8.5,8.5,3.8,20170719,2180,동맥경화용제,전문의약품,20050726,필름코팅정,-,-,-,-,-,-,20230309,2188100352,ClodelTab.75mg,642401450,8806424014508|8806424014515|8806424014522|8806424014539
201602144,알로스탑연질캡슐(로라타딘),19620008,영진약품(주),무색내지연한파란색의투명한내용액을함유한파란색의투명한타원형연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150099299009800099,YJAL,-,타원형,파랑|투명,-,-,-,9.9,5.9,5.9,20170719,1410,항히스타민제,일반의약품,20160418,연질캡슐제|액상,-,-,-,-,-,-,-,2188100352,AllostopSoftCap.,-,8806424041108|8806424041115
201705810,레날로마캡슐25밀리그램(레날리도마이드),19650001,(주)종근당,흰색또는미황색의가루가든상부|하부흰색의경질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151577162254600059,LEn25mg,-,장방형,하양,하양,-,-,21.2,6.94,7.42,20180111,4210,항악성종양제,전문의약품,20170720,경질캡슐제|산제,-,-,-,-,-,-,20250117,3128560679,Lenalomacap.25mg,643307780,8806433077808|8806433077815|8806433077822
201705807,레날로마캡슐15밀리그램(레날리도마이드),19650001,(주)종근당,흰색또는미황색의가루가든상부청색|하부흰색의경질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151577162254600065,LEn15mg,-,장방형,파랑,하양,-,-,17.37,5.58,5.91,20180111,4210,항악성종양제,전문의약품,20170720,경질캡슐제|산제,-,-,-,-,-,-,20250117,3128560679,Lenalomacap.15mg,643307770,8806433077709|8806433077716|8806433077723
201705806,레날로마캡슐10밀리그램(레날리도마이드),19650001,(주)종근당,흰색또는미황색의가루가든상부청녹색|하부연노란색의경질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154598997427900147,LEn10mg,-,장방형,초록,노랑,-,-,21.31,6.95,7.39,20180111,4210,항악성종양제,전문의약품,20170720,경질캡슐제|산제,-,-,-,-,-,-,20250117,3128560679,Lenalomacap.10mg,643307750,8806433077501|8806433077518|8806433077525
201602272,오노포지정5/160밀리그램,20060383,(주)옵투스제약,어두운황색의타원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151585426983100008,O-H,ON2,타원형,노랑,-,-,-,14.18,5.65,5.05,20180111,2140,혈압강하제,전문의약품,20160422,필름코팅정,-,-,-,-,-,-,-,1078738943,-,-,8806741014304|8806741014311
201802596,베스티온정(베포타스틴베실산염),19720011,에이치엘비제약(주),흰색의분할선이있는원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PdlZWhD6Vj,EY,분할선,원형,하양,-,-,-,7.1,7.1,3,20180911,1410,항히스타민제,전문의약품,20180621,필름코팅정,-,-,-,-,-,-,20250814,2088125623,Besti-onTablet(BepotastineBesilate),647303390,8806473033901|8806473033918|8806473033925
201707339,암바스타정5mg/10mg,19570012,(주)비보존제약,흰색의타원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MksuF0DVa5,I∩I,5/10,타원형,하양,-,-,-,8.62,4.83,2.77,20171208,2190,기타의순환계용약,전문의약품,20170929,필름코팅정,-,-,-,-,-,-,20260303,1248199564,AMVASTATAB.5mg/10mg,658203850,8806582038507|8806582038514|8806582038521
201701501,모릭스캡슐7.5밀리그램(멜록시캄),20090778,(주)한국피엠지제약,미황색의분말이든상·하부담녹색의경질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NX0PYltLfa,PNXMX7.5,-,장방형,연두,연두,-,-,13.9,4.9,5.2,20171208,1140,해열.진통.소염제,전문의약품,20170329,경질캡슐제|산제,-,-,-,-,-,-,20240913,1348627965,MorixCap.7.5mg,697100720,8806971007206|8806971007213|8806971007220|8806971007237
199202243,라니스정(라니티딘염산염),19640004,(주)씨엠지제약,미색∼미황색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pc8bb3CUoT,CP15,-,원형,하양,-,-,-,9.2,9.2,4.2,20180508,2320,소화성궤양용제,전문의약품,19920122,필름코팅정,-,-,-,-,-,-,-,1348171976,RANISTAB.,-,8806486002208|8806486002215|8806486002222|8806486002239|8806486002246|8806486002253
201800701,슬라드린정,19620002,동국제약(주),연청색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pvn3im1zRk,마크,십자분할선,원형,파랑,-,-,+,10.5,10.5,3.7,20180508,1140,해열.진통.소염제,일반의약품,20180205,나정,dk|ck,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938665320000194,-,r0528,-,20251110,3018508241,SladrineTablet,-,8806534039903|8806534039910
201800299,씨플록정250mg(시프로플록사신염산염수화물),20141181,(주)이든파마,흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152613961341600014,EDP,25,원형,하양,-,-,-,10.7,10.7,4.4,20180508,6290,기타의화학요법제,전문의약품,20180123,필름코팅정,-,-,-,-,-,-,20260323,2648120986,-,628900970,8806289009701|8806289009718|8806289009725
201708494,에나스정(에피나스틴염산염),20141181,(주)이든파마,흰색또는미황색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Of5opuN500,D2,분할선,원형,하양,-,-,-,6.1,6.1,3.3,20180508,1490,기타의알레르기용약,전문의약품,20171221,필름코팅정,-,-,-,-,-,-,20220712,2648120986,-,628900940,8806289009404|8806289009411|8806289009428
199803014,텔린캡슐,19640018,구주제약(주),녹색의분말이충진된주홍색의캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152613961341600032,GUJUFCS,-,장방형,빨강,빨강,-,-,21.4,7,7.4,20180508,3990,따로분류되지않는대사성의약품,일반의약품,19980212,경질캡슐제|산제,-,-,-,-,-,-,20180309,1248136268,TelineCap.,-,8806698027709|8806698027716|8806698027723|8806698027730
201708478,로자탈플러스정,19900018,한국코러스(주),미황색의타원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152613961341600062,LH1,HK,타원형,연두,-,-,-,11.5,6.3,4.3,20180508,2140,혈압강하제,전문의약품,20171221,필름코팅정,-,-,-,-,-,-,20260219,2058140116,LozatalPlusTab.,647204820,8806472048203|8806472048210|8806472048227
201708281,올루미언트정4밀리그램(바리시티닙),20161763,한국릴리(유),한면에는“Lilly”|다른면에는“4”가음각된분홍색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152613961341600074,4,마크,원형,분홍,-,-,-,8.5,8.5,3.5,20180508,1420,자격요법제(비특이성면역억제제를포함),전문의약품,20171211,필름코팅정,-,Lilly,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900130,-,r0043,20251031,1208114414,-,670801130,8806708011308|8806708011315
201800907,명문미르타오디정30밀리그램(미르타자핀),19660002,명문제약(주),오렌지향이나는흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pvn3im1zSu,M3,-,원형,하양,-,-,-,12.2,12.2,4.9,20180508,1170,정신신경용제,전문의약품,20180223,구강붕해정,-,-,-,-,-,-,20221102,1248135615,MyungmoonMirtaODTab30mg,649807290,8806498072909|8806498072916
201801580,넥티민캡슐1.5밀리그램(리바스티그민타르타르산염),19960030,(주)넥스팜코리아,흰색분말이든상|하황색의캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pvn3im1zQb,NK1.5mg,-,장방형,노랑,노랑,-,-,14.1,4.8,5.1,20180508,1190,기타의중추신경용약,전문의약품,20180411,경질캡슐제|산제,-,-,-,-,-,-,20230802,3018125427,-,662503930,8806625039300|8806625039317|8806625039324|8806625039331
197000005,앰씰린캡슐250밀리그램(암피실린수화물),19650001,(주)종근당,백색또는황백색의결정성가루가들어있는상의는홍색|하의는흐린보라색의캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pr69LYaSRv,CKD250,-,장방형,빨강,보라,-,-,17.6,6.1,6.4,20180517,6180,주로그람양성|음성균에작용하는것,전문의약품,19700228,경질캡슐제|산제,-,-,-,-,-,-,-,3128560679,AmcillinCap.250mg,-,8806433018405|8806433018412|8806433018429|8806433018436
201801353,우루리버정100mg(우르소데옥시콜산),19860001,한국휴텍스제약(주),흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152699874330700037,HT,U100,원형,하양,-,-,-,9.1,9.1,3.3,20180517,3910,간장질환용제,일반의약품,20180328,나정,-,-,-,-,-,-,-,1128122382,UrliverTab.,649103890,8806491038902|8806491038919|8806491038926
201800217,알라빅스정,19660004,케이엠에스제약(주),녹색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152795406231300032,KMS,-,원형,연두,-,-,-,11.3,11.3,6.5,20180517,2320,소화성궤양용제,전문의약품,20180116,필름코팅정,-,-,-,-,-,-,-,1248150810,AlabixTablet,-,8806547017806|8806547017813|8806547017820
201801291,삼아치옥트카이랄정(알티옥트산트로메타민염),19600001,삼아제약(주),연두색의장방형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pvn3im1zUb,SΛR,-,장방형,연두,-,-,-,15.8,7.9,5.7,20180517,3990,따로분류되지않는대사성의약품,전문의약품,20180326,필름코팅정,-,-,-,-,-,-,20190923,1388105823,SamAThioctChiralTab.,-,8806457027803|8806457027810|8806457027827
200908825,리비셀캡슐(비페닐디메틸디카르복실레이트|우르소데옥시콜산),20020010,성원애드콕제약(주),흰색의분말을함유한상하부흰색의경질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pvn3im1zVo,SWLVC,-,장방형,하양,하양,-,-,19.3,6.4,6.7,20180517,3910,간장질환용제,전문의약품,20091214,경질캡슐제|산제,-,-,-,-,-,-,20221103,1098148940,RibicelCap.,664900890,8806649008900|8806649008917|8806649008924
